ano,id_municipio,serie,rede,taxa_alfabetizacao,media_portugues,proporcao_aluno_nivel_0,proporcao_aluno_nivel_1,proporcao_aluno_nivel_2,proporcao_aluno_nivel_3,proporcao_aluno_nivel_4,proporcao_aluno_nivel_5,proporcao_aluno_nivel_6,proporcao_aluno_nivel_7,proporcao_aluno_nivel_8
2024,3125002,2,5,64.41,747.48,0,5.08,15.25,6.78,15.25,28.81,20.34,8.47,0
2024,4215356,2,5,75.29,764.87,0,0,0,12.47,12.24,28.94,37.88,8.47,0
2024,4215356,2,3,75.29,764.87,0,0,0,12.47,12.24,28.94,37.88,8.47,0
2024,4204301,2,3,75.26,762.95,1.43,2.6,1.21,7.1,18.65,30.3,25.51,8.47,4.72
2024,1101476,2,3,57.63,742.13,3.39,5.08,11.87,13.57,13.56,30.5,13.57,8.48,0
2024,1101476,2,5,57.63,742.13,3.39,5.08,11.87,13.57,13.56,30.5,13.57,8.48,0
2024,4103701,2,3,76.35,760.52,0.63,1.67,3.09,6.13,20.68,36.74,20.8,8.48,1.78
2024,4103701,2,5,76.35,760.52,0.63,1.67,3.09,6.13,20.68,36.74,20.8,8.48,1.78
2024,4315107,2,5,56.9,750.1885,3.09,2.93,8.49,15.59,20.37,17.13,15.59,8.49,8.33
2024,1702208,2,3,50.5,746.09,1.52,3.66,8.96,16.67,23.64,17.51,17.37,8.49,2.18
2024,1702208,2,5,50.5,746.09,1.52,3.66,8.96,16.67,23.64,17.51,17.37,8.49,2.18
2024,1200104,2,2,53.63,744.26,5.78,2.84,1.22,12.76,33.9,21.45,13.56,8.49,0
2024,4311007,2,2,64.9,752.5252,2.13,1.22,6.37,18.05,12.61,27.24,21.76,8.49,2.13
2024,2500775,2,5,62.41,750.23,0,6.64,4.9,15.12,17.06,28.7,19.1,8.49,0
2024,2500775,2,3,62.41,750.23,0,6.64,4.9,15.12,17.06,28.7,19.1,8.49,0
2024,3128709,2,3,66.93,753.27,3.26,4.66,7.35,8.35,14.08,28.71,21.64,8.49,3.46
2024,3128709,2,5,66.93,753.27,3.26,4.66,7.35,8.35,14.08,28.71,21.64,8.49,3.46
2024,4111209,2,3,75.37,758.85,3.2,1.63,2.07,6.38,17.54,36.72,22.38,8.49,1.59
2024,4111209,2,5,75.37,758.85,3.2,1.63,2.07,6.38,17.54,36.72,22.38,8.49,1.59
2024,3129509,2,5,78.1,761.52,0.9,2.14,3.29,5.15,15.99,37.89,24.78,8.49,1.37
2024,3129509,2,3,78.1,761.52,0.9,2.14,3.29,5.15,15.99,37.89,24.78,8.49,1.37
2024,3107307,2,3,68.42,753.97,3.21,2.98,6.77,5.62,21.63,24.75,25.67,8.5,0.86
2024,2609501,2,5,56.96,744.98,1.38,5.4,9.17,15.74,17.21,25.46,16.19,8.5,0.95
2024,2609501,2,3,56.96,744.98,1.38,5.4,9.17,15.74,17.21,25.46,16.19,8.5,0.95
2024,2513927,2,3,60.02,749.11,0,0,5.71,22.72,20.29,28.68,14.09,8.5,0
2024,2513927,2,5,60.02,749.11,0,0,5.71,22.72,20.29,28.68,14.09,8.5,0
2024,4213351,2,3,70.19,751.91,0,11.07,0,6.16,25.72,33.68,14.87,8.5,0
2024,4213351,2,5,70.19,751.91,0,11.07,0,6.16,25.72,33.68,14.87,8.5,0
2024,4320404,2,3,50.7,744.7949,0,5.98,11.17,19.64,17.77,17.95,17.21,8.51,1.78
2024,4307609,2,3,44.4,732.6822,5.38,10.79,10.87,12.46,21.01,19.1,10.95,8.51,0.94
2024,3548906,2,3,50.27,741.0825,4.57,5.83,11.92,14.68,16.53,19.88,14.13,8.51,3.94
2024,3534302,2,5,57.15,747.5572,3.79,2.68,9.26,13.22,20.65,20.33,18.47,8.51,3.1
2024,3534302,2,3,57.15,747.5572,3.79,2.68,9.26,13.22,20.65,20.33,18.47,8.51,3.1
2024,3305133,2,5,80.39,764.29,0,0,2.81,2.81,16.79,38.73,30.35,8.51,0
2024,3305133,2,3,80.39,764.29,0,0,2.81,2.81,16.79,38.73,30.35,8.51,0
2024,3530607,2,3,47.88,737.1761,5.64,7.63,12.08,14.15,17.35,17.17,14.16,8.52,3.3
2024,3530607,2,5,47.88,737.1761,5.64,7.63,12.08,14.15,17.35,17.17,14.16,8.52,3.3
2024,4321808,2,2,55.2,747.2058,2.12,2.07,6.33,19.29,21.4,21.23,16.91,8.52,2.12
2024,4302352,2,5,50.7,740.7625,3.53,6.98,11.1,10.72,23.6,22.03,10.7,8.52,2.83
2024,3128303,2,3,65.21,751.62,1.37,4.65,9.02,10.81,13.38,29.69,19.74,8.52,2.82
2024,3128303,2,5,65.21,751.62,1.37,4.65,9.02,10.81,13.38,29.69,19.74,8.52,2.82
2024,2612901,2,3,71.07,755.39,2.96,1.55,7.44,4.41,14.05,39.84,19.68,8.52,1.55
2024,2612901,2,5,71.07,755.39,2.96,1.55,7.44,4.41,14.05,39.84,19.68,8.52,1.55
2024,3540754,2,5,46.58,738.2783,1.95,7.69,11.39,20.14,14.74,19.37,15.17,8.53,1.01
2024,3540754,2,3,46.58,738.2783,1.95,7.69,11.39,20.14,14.74,19.37,15.17,8.53,1.01
2024,3117836,2,5,66.13,750.39,0,2.13,4.26,16.94,27.6,25.64,12.8,8.53,2.09
2024,3117836,2,2,66.13,750.39,0,2.13,4.26,16.94,27.6,25.64,12.8,8.53,2.09
2024,2709152,2,3,57.59,748.72,1.56,3.38,5.83,14.34,22.31,26.35,15.68,8.53,2.01
2024,2709152,2,5,57.59,748.72,1.56,3.38,5.83,14.34,22.31,26.35,15.68,8.53,2.01
2024,3205101,2,3,68.8,757.88,0.94,1.58,5.87,14,15.25,29.09,20.45,8.53,4.29
2024,3205101,2,5,68.8,757.88,0.94,1.58,5.87,14,15.25,29.09,20.45,8.53,4.29
2024,2503555,2,3,47.9,743.68,0.93,2.8,16.02,17.88,15.4,17.37,19.18,8.54,1.87
2024,2503555,2,5,47.9,743.68,0.93,2.8,16.02,17.88,15.4,17.37,19.18,8.54,1.87
2024,2612307,2,3,78.66,768.64,1.83,0.61,1.22,6.71,12.8,31.1,31.1,8.54,6.1
2024,2612307,2,5,78.66,768.64,1.83,0.61,1.22,6.71,12.8,31.1,31.1,8.54,6.1
2024,2923035,2,3,73.17,756.3,0,2.44,2.44,10.98,24.39,32.93,18.29,8.54,0
2024,2923035,2,5,73.17,756.3,0,2.44,2.44,10.98,24.39,32.93,18.29,8.54,0
2024,2923035,2,0,73.17,756.3,0,2.44,2.44,10.98,24.39,32.93,18.29,8.54,0
2024,2411007,2,3,41.06,730.33,5.89,11.98,11.79,23.58,11.59,11.98,11.79,8.55,2.85
2024,4207106,2,3,47.17,740.4,4.79,5.29,2.63,21.15,24.31,18.38,13.93,8.55,0.96
2024,3552007,2,3,47.27,733.0751,7.35,15.75,2.75,15.58,14.12,23.07,10.08,8.55,2.75
2024,3552007,2,5,47.27,733.0751,7.35,15.75,2.75,15.58,14.12,23.07,10.08,8.55,2.75
2024,3103504,2,3,64.76,751.42,2.96,5.28,6.84,8.49,16.34,27.55,22.03,8.55,1.95
2024,3108305,2,5,80.39,763.42,2.37,0,5.99,4.14,10.02,33.55,33.57,8.55,1.8
2024,3523800,2,2,69.34,756.094,1.52,4.44,4.33,7.26,20.48,21.56,30.44,8.56,1.41
2024,3523800,2,5,69.34,756.094,1.52,4.44,4.33,7.26,20.48,21.56,30.44,8.56,1.41
2024,4310009,2,5,62.7,752.7173,1.62,3.74,8.41,13.16,15.42,23.79,21.25,8.56,4.05
2024,4320800,2,5,63.1,755.6491,1.54,1.22,8.07,10.09,21.99,25.3,18.79,8.56,4.45
2024,2401800,2,3,40.29,729.35,3.58,12.33,22.22,10.32,16.42,12.58,9.93,8.57,4.05
2024,2211506,2,5,48.57,743.99,2.86,2.86,11.43,8.57,34.29,14.29,14.29,8.57,2.86
2024,2211506,2,3,48.57,743.99,2.86,2.86,11.43,8.57,34.29,14.29,14.29,8.57,2.86
2024,4306957,2,5,72,767.176,0,0,3.14,9.43,24.86,15.43,32.57,8.57,6
2024,3554003,2,5,53.92,742.2929,4.28,6.53,10.59,13.01,18.55,19.05,15.87,8.57,3.55
2024,3554003,2,3,53.92,742.2929,4.28,6.53,10.59,13.01,18.55,19.05,15.87,8.57,3.55
2024,3522307,2,3,50.81,738.7649,5.17,8.04,10.71,13.61,16.92,19.89,14.02,8.57,3.07
2024,2211704,2,3,54.29,744.05,2.86,5.71,14.29,11.43,17.14,20,14.29,8.57,5.71
2024,2211704,2,5,54.29,744.05,2.86,5.71,14.29,11.43,17.14,20,14.29,8.57,5.71
2024,2511905,2,3,51.59,741.72,4.52,3.11,14.55,13.79,14.75,21.66,17.88,8.57,1.16
2024,2511905,2,5,51.59,741.72,4.52,3.11,14.55,13.79,14.75,21.66,17.88,8.57,1.16
2024,3138302,2,5,74.29,763.77,2.86,0,14.29,5.71,5.71,25.71,22.86,8.57,14.29
2024,3138302,2,2,74.29,763.77,2.86,0,14.29,5.71,5.71,25.71,22.86,8.57,14.29
2024,3204708,2,3,80.69,765.67,1.01,1.24,2.87,6.08,12.48,35.91,28.3,8.57,3.54
2024,3204708,2,5,80.69,765.67,1.01,1.24,2.87,6.08,12.48,35.91,28.3,8.57,3.54
2024,3127370,2,3,91.43,765.09,0,0,0,2.86,25.71,40,22.86,8.57,0
2024,3127370,2,5,91.43,765.09,0,0,0,2.86,25.71,40,22.86,8.57,0
2024,2101707,2,3,78.52,767.83,0.9,0.94,3.82,8.18,13.18,26.04,32.01,8.58,6.34
2024,2101707,2,5,78.52,767.83,0.9,0.94,3.82,8.18,13.18,26.04,32.01,8.58,6.34
2024,3143401,2,5,74.18,763.04,1.22,1.45,3.92,4.33,20.87,30.61,26.93,8.58,2.1
2024,3143401,2,3,74.18,763.04,1.22,1.45,3.92,4.33,20.87,30.61,26.93,8.58,2.1
2024,4318804,2,3,58.7,748.2268,4.38,4.77,9.05,12.64,15.44,17.11,23.97,8.59,4.04
2024,3162104,2,3,75.49,759.81,1.67,3.65,3.74,6.72,14.24,31.44,27.7,8.59,2.25
2024,4318408,2,5,60.5,751.5118,2.67,2.97,12.2,10.54,14.11,22.26,22.34,8.6,4.31
2024,2512002,2,3,54.09,746.93,1.41,3.75,8.77,15.83,22.48,22.39,14.87,8.61,1.88
2024,2512002,2,5,54.09,746.93,1.41,3.75,8.77,15.83,22.48,22.39,14.87,8.61,1.88
2024,4304002,2,5,46.1,738.0226,3.68,7.17,11.1,12.41,19.52,28.74,8.75,8.61,0
2024,5209952,2,3,82.75,768.5,0,1.09,4.85,4.91,7.52,30.01,42.48,8.61,0.53
2024,5209952,2,5,82.75,768.5,0,1.09,4.85,4.91,7.52,30.01,42.48,8.61,0.53
2024,3205010,2,3,70.81,755.93,1.19,2.8,7.12,9.47,16.91,30.24,20.58,8.61,3.1
2024,3205010,2,5,70.81,755.93,1.19,2.8,7.12,9.47,16.91,30.24,20.58,8.61,3.1
2024,3157807,2,3,72.16,758.67,1.31,2.24,4.53,7.47,18.98,32.92,20.94,8.61,3
2024,4204350,2,5,65.36,747.28,1.02,9.32,6.26,7.52,17.87,34.26,13.99,8.61,1.14
2024,4204350,2,3,65.36,747.28,1.02,9.32,6.26,7.52,17.87,34.26,13.99,8.61,1.14
2024,4121208,2,5,75.8,760.41,0.82,2.43,2.88,3.25,22.68,38.32,18.58,8.61,2.43
2024,4121208,2,3,75.8,760.41,0.82,2.43,2.88,3.25,22.68,38.32,18.58,8.61,2.43
2024,4125209,2,5,84.59,768.13,2.25,0,1.23,4.04,11.78,39.61,28.45,8.61,4.04
2024,4125209,2,3,84.59,768.13,2.25,0,1.23,4.04,11.78,39.61,28.45,8.61,4.04
2024,4314456,2,3,33.2,735.2134,4.31,4.31,16.92,24.62,16.62,12.31,8,8.62,4.31
2024,4314456,2,5,33.2,735.2134,4.31,4.31,16.92,24.62,16.62,12.31,8,8.62,4.31
2024,3518800,2,5,49.23,738.9985,4.78,7,11.63,15.15,17.2,18.26,13.99,8.62,3.37
2024,4316105,2,3,53.7,749.8919,0,3.7,5.1,20.14,22.68,23.92,13.98,8.62,1.85
2024,4302808,2,2,56.8,746.4475,0.96,9.23,4.64,13.97,18.69,26.94,14.83,8.62,2.12
2024,3165552,2,2,69.31,757.29,2.59,4,9.03,6.17,15.34,27.69,20.38,8.62,6.17
2024,4210035,2,5,79.74,768.72,0,0,0,3.52,24.89,34.06,24.01,8.62,4.89
2024,4210035,2,3,79.74,768.72,0,0,0,3.52,24.89,34.06,24.01,8.62,4.89
2024,4111407,2,5,82.65,765.74,1.1,0.6,4.67,6.85,13.26,36.13,23.58,8.62,5.19
2024,4111407,2,3,82.65,765.74,1.1,0.6,4.67,6.85,13.26,36.13,23.58,8.62,5.19
2024,3133709,2,5,79.41,764.64,1.17,1.72,2.96,5.94,11.96,37.49,28.42,8.62,1.72
2024,4212106,2,2,64.02,756.05,1.59,1.59,0,16.24,26.07,21.13,24.75,8.63,0
2024,3501152,2,5,53.68,742.2605,1.67,8.07,7.34,15.54,21.51,23.58,11.52,8.63,2.14
2024,3501152,2,3,53.68,742.2605,1.67,8.07,7.34,15.54,21.51,23.58,11.52,8.63,2.14
2024,4215000,2,3,66.96,752.65,3.86,3.61,2.63,9.8,21.97,27.55,20.2,8.63,1.76
2024,5107305,2,3,60.28,752.9,1.39,2.72,7.82,12.33,21.82,21.49,19.78,8.64,4.02
2024,5107305,2,5,60.28,752.9,1.39,2.72,7.82,12.33,21.82,21.49,19.78,8.64,4.02
2024,1501758,2,3,75.7,757.46,3,3.32,1.96,4.3,17.27,34.98,26.53,8.64,0
2024,1501758,2,5,75.7,757.46,3,3.32,1.96,4.3,17.27,34.98,26.53,8.64,0
2024,4304671,2,3,43.9,734.212,2.84,11.49,5.45,19.56,22.17,18.7,11.13,8.65,0
2024,4304671,2,5,43.9,734.212,2.84,11.49,5.45,19.56,22.17,18.7,11.13,8.65,0
2024,4117701,2,3,65.93,754.81,1.33,1.82,6.2,8.06,23.02,29.67,19.76,8.65,1.49
2024,4117701,2,5,65.93,754.81,1.33,1.82,6.2,8.06,23.02,29.67,19.76,8.65,1.49
2024,3116308,2,3,92.31,784.2,0,0,0,0,7.69,41.35,33.65,8.65,8.65
2024,1600550,2,3,30.66,718.18,10.41,16.72,6.23,11.88,30.22,11.62,4.26,8.66,0
2024,1600550,2,5,30.66,718.18,10.41,16.72,6.23,11.88,30.22,11.62,4.26,8.66,0
2024,3508504,2,3,44.26,735.1452,4.75,9.37,13.14,15.77,16.38,15.97,12.76,8.66,3.19
2024,3508504,2,5,44.26,735.1452,4.75,9.37,13.14,15.77,16.38,15.97,12.76,8.66,3.19
2024,3524402,2,3,51.48,742.7549,3,5.63,10.5,16.04,18.78,19.3,14.74,8.66,3.35
2024,3524402,2,5,51.48,742.7549,3,5.63,10.5,16.04,18.78,19.3,14.74,8.66,3.35
2024,2612703,2,5,70.05,761.84,0,0,0.98,14.98,17.01,31.68,24.75,8.66,1.94
2024,2612703,2,3,70.05,761.84,0,0,0.98,14.98,17.01,31.68,24.75,8.66,1.94
2024,3149200,2,5,79.95,761.6,0,5.94,0,5.69,17.08,36.88,22.77,8.66,2.97
2024,3149200,2,3,79.95,761.6,0,5.94,0,5.69,17.08,36.88,22.77,8.66,2.97
2024,4117206,2,5,91.63,772.97,0,0,0,1.33,11.4,47.44,28.28,8.66,2.88
2024,4117206,2,3,91.63,772.97,0,0,0,1.33,11.4,47.44,28.28,8.66,2.88
2024,3104700,2,5,55.28,742.75,0,6.41,11.31,20.78,11.68,22.3,18.85,8.67,0
2024,4113007,2,5,66.03,753.21,0,4.04,5.21,14.32,16.97,32.36,14.51,8.67,3.92
2024,4113007,2,3,66.03,753.21,0,4.04,5.21,14.32,16.97,32.36,14.51,8.67,3.92
2024,3539905,2,5,57.87,755.4885,2.28,0,4.34,17.58,24.54,18.03,20.09,8.68,4.45
2024,3539905,2,2,57.87,755.4885,2.28,0,4.34,17.58,24.54,18.03,20.09,8.68,4.45
2024,2203909,2,3,53.36,745.69,2.48,4.64,7.1,15.42,23.79,20.94,14.54,8.68,2.41
2024,2203909,2,5,53.36,745.69,2.48,4.64,7.1,15.42,23.79,20.94,14.54,8.68,2.41
2024,4305207,2,3,54,740.3508,2.11,5.6,10.87,12.14,23.98,25.48,11.14,8.68,0
2024,4205001,2,3,66.23,756.53,0.96,4.67,1.92,14.06,17.65,25.88,24.04,8.68,2.14
2024,2406601,2,5,63.42,749.01,1.99,3.19,10.47,7.87,17.84,30.61,16.16,8.68,3.19
2024,4201000,2,3,77.33,763.66,0,0,4.87,4.83,16.5,36.91,26.68,8.68,1.54
2024,3110905,2,3,64.8,749.02,1.91,7,7.01,9.07,18.66,29.39,15.19,8.69,3.08
2024,3110905,2,5,64.8,749.02,1.91,7,7.01,9.07,18.66,29.39,15.19,8.69,3.08
2024,2102705,2,5,70.83,754.54,2.92,1.36,5.79,9.51,17.81,35.54,16.92,8.69,1.46
2024,2102705,2,3,70.83,754.54,2.92,1.36,5.79,9.51,17.81,35.54,16.92,8.69,1.46
2024,4303806,2,2,60.9,759.5678,0,0,8.7,0,39.13,13.04,26.09,8.7,4.35
2024,5000252,2,5,63.77,755.2,0,13.04,8.7,4.35,11.59,20.29,24.64,8.7,8.7
2024,5000252,2,3,63.77,755.2,0,13.04,8.7,4.35,11.59,20.29,24.64,8.7,8.7
2024,4302600,2,2,52.2,742.3537,0,0,13.04,26.09,21.74,21.74,4.35,8.7,4.35
2024,4205001,2,5,69.14,757.72,1.32,4.88,1.58,12.05,16.06,26.51,26.61,8.7,2.29
2024,4323507,2,5,71,766.6713,0,0,4.83,9.66,19.32,27.05,21.74,8.7,8.7
2024,2611101,2,5,70.25,755.9,2.05,3.46,5.88,9.76,13.81,28.69,25.52,8.7,2.13
2024,2611101,2,3,70.25,755.9,2.05,3.46,5.88,9.76,13.81,28.69,25.52,8.7,2.13
2024,4315008,2,2,78.3,768.7094,0,0,8.7,8.7,4.35,30.43,30.43,8.7,8.7
2024,4316436,2,3,69.6,753.8902,0,0,8.7,8.7,21.74,39.13,13.04,8.7,0
2024,4316436,2,5,69.6,753.8902,0,0,8.7,8.7,21.74,39.13,13.04,8.7,0
2024,2209450,2,5,78.26,768.4,0,0,0,0,21.74,47.83,13.04,8.7,8.7
2024,2209450,2,3,78.26,768.4,0,0,0,0,21.74,47.83,13.04,8.7,8.7
2024,3523305,2,2,43.36,732.8542,1.96,8.5,20.7,17.21,20.26,6.32,14.16,8.71,2.18
2024,2204501,2,3,68.54,758.43,0.76,3.05,6.87,8.4,17.79,21.92,29.27,8.71,3.21
2024,2204501,2,5,68.54,758.43,0.76,3.05,6.87,8.4,17.79,21.92,29.27,8.71,3.21
2024,2516409,2,5,77.72,768.29,2.14,0,0,13.42,15.56,22.28,31.22,8.71,6.66
2024,2516409,2,3,77.72,768.29,2.14,0,0,13.42,15.56,22.28,31.22,8.71,6.66
2024,2501500,2,3,54.93,748.9,0.72,3.46,6.95,19.47,18.56,23.28,17.42,8.71,1.44
2024,2501500,2,5,54.93,748.9,0.72,3.46,6.95,19.47,18.56,23.28,17.42,8.71,1.44
2024,3200359,2,3,83.48,774.17,0,0,2.34,8.92,9.71,29.42,30.26,8.71,10.64
2024,3200359,2,5,83.48,774.17,0,0,2.34,8.92,9.71,29.42,30.26,8.71,10.64
2024,4123501,2,3,79.37,762.37,1.37,3.45,4.8,4.38,13.17,32.91,27.52,8.71,3.68
2024,4123501,2,5,79.37,762.37,1.37,3.45,4.8,4.38,13.17,32.91,27.52,8.71,3.68
2024,4208708,2,5,67.22,753.25,3.99,3.15,1.57,11.07,23.75,22.77,23.22,8.72,1.76
2024,3205200,2,3,67.75,756.35,1.76,2.24,5.94,13.65,14.7,28.47,20.13,8.72,4.39
2024,3205200,2,5,67.75,756.35,1.76,2.24,5.94,13.65,14.7,28.47,20.13,8.72,4.39
2024,4201505,2,2,78.35,760.62,4.36,0,0,2.11,23.61,30.38,30.83,8.72,0
2024,1702109,2,3,50.51,744.02,2.09,5.89,11.57,15.93,19.3,16.78,15.66,8.73,4.05
2024,1702109,2,5,50.51,744.02,2.09,5.89,11.57,15.93,19.3,16.78,15.66,8.73,4.05
2024,4128500,2,5,74.37,760.51,1.47,1.95,4.67,7.66,13.74,31.38,27.13,8.73,3.28
2024,4128500,2,3,74.37,760.51,1.47,1.95,4.67,7.66,13.74,31.38,27.13,8.73,3.28
2024,2202554,2,5,58.14,756.61,1.92,0,12.83,14.82,13.98,15.9,24.77,8.74,7.04
2024,2202554,2,3,58.14,756.61,1.92,0,12.83,14.82,13.98,15.9,24.77,8.74,7.04
2024,5107909,2,5,54.01,746.1,2.58,5.36,9.39,16.54,17.32,18.67,17.92,8.74,3.48
2024,3514106,2,5,57.41,745.719,3.21,4.86,9.28,16.69,15.8,19,20.08,8.74,2.34
2024,3514106,2,3,57.41,745.719,3.21,4.86,9.28,16.69,15.8,19,20.08,8.74,2.34
2024,3549953,2,5,58.4,744.0708,2.86,7.42,9.58,13.19,16.42,19.26,19.74,8.74,2.8
2024,3549953,2,3,58.4,744.0708,2.86,7.42,9.58,13.19,16.42,19.26,19.74,8.74,2.8
2024,2502409,2,5,60.93,758.09,0,1.22,7.08,12.94,20.34,19.27,26.83,8.74,3.58
2024,2502409,2,3,60.93,758.09,0,1.22,7.08,12.94,20.34,19.27,26.83,8.74,3.58
2024,3103504,2,5,65.37,751.83,2.64,5.27,7.36,8.34,16.13,26.62,23.08,8.74,1.82
2024,3143807,2,3,82.36,765.4,1.11,0,3.38,9.78,11.21,35.07,28.49,8.74,2.23
2024,3143807,2,5,82.36,765.4,1.11,0,3.38,9.78,11.21,35.07,28.49,8.74,2.23
2024,4117107,2,3,74.05,760.81,0.7,0,2.15,3.96,24.06,42.11,17.62,8.74,0.66
2024,4117107,2,5,74.05,760.81,0.7,0,2.15,3.96,24.06,42.11,17.62,8.74,0.66
2024,1200302,2,2,72.94,763.71,0.44,2.2,1.48,6.45,23.38,25.15,28.88,8.75,3.25
2024,1720259,2,3,59.09,751.4,2.04,0,4.2,16.92,21.95,30.31,11.51,8.75,4.32
2024,1720259,2,5,59.09,751.4,2.04,0,4.2,16.92,21.95,30.31,11.51,8.75,4.32
2024,4314159,2,5,47.5,738.2948,3.17,4.76,11.3,14.96,23.42,20,13.62,8.76,0
2024,4305207,2,5,49.2,735.4184,5,7.87,10.55,12.41,22.11,22.52,9.95,8.76,0.82
2024,3154903,2,3,62.76,751.33,1.71,2.54,10.59,6.97,20.57,29.84,18.19,8.76,0.84
2024,3154903,2,5,62.76,751.33,1.71,2.54,10.59,6.97,20.57,29.84,18.19,8.76,0.84
2024,4103909,2,3,77.67,764.29,0.42,1.94,2.67,4.37,22.37,29.86,25.84,8.76,3.77
2024,4103909,2,5,77.67,764.29,0.42,1.94,2.67,4.37,22.37,29.86,25.84,8.76,3.77
2024,4201604,2,3,76.24,765.43,0,0,0,11.11,23.59,26.6,25.89,8.77,4.05
2024,4201604,2,5,76.24,765.43,0,0,0,11.11,23.59,26.6,25.89,8.77,4.05
2024,3162104,2,5,75.31,760.11,1.75,3.44,3.7,7.04,13.94,30.98,27.89,8.77,2.48
2024,3169901,2,5,78.84,762.96,1.26,3.24,3.55,4.11,15.29,31.34,29.98,8.77,2.47
2024,4107603,2,3,71.76,757.71,1.5,1.5,4.96,6.3,22.47,32.53,19.72,8.77,2.26
2024,4107603,2,5,71.76,757.71,1.5,1.5,4.96,6.3,22.47,32.53,19.72,8.77,2.26
2024,3155405,2,5,65.4,762.47,1.28,1.05,6.81,10.02,20.14,17.03,25.97,8.78,8.92
2024,3155405,2,3,65.4,762.47,1.28,1.05,6.81,10.02,20.14,17.03,25.97,8.78,8.92
2024,4313706,2,2,52.7,742.4346,3.8,3.51,8.25,18.82,22.55,21.42,11.14,8.78,1.74
2024,3124203,2,3,61.52,750.68,1.67,2.62,13.85,7.12,18.33,27.53,17.49,8.78,2.61
2024,5000609,2,5,69.72,754.91,2.47,2.28,8.69,6.29,17.43,27.96,22.88,8.78,3.21
2024,5000609,2,3,69.72,754.91,2.47,2.28,8.69,6.29,17.43,27.96,22.88,8.78,3.21
2024,4205001,2,2,82.33,763.13,2.95,5.88,0,2.95,8.82,29.4,38.27,8.78,2.95
2024,5004007,2,3,73.2,758.28,2.09,0.96,4.03,13.57,10.89,30.34,28.35,8.78,0.98
2024,5004007,2,5,73.2,758.28,2.09,0.96,4.03,13.57,10.89,30.34,28.35,8.78,0.98
2024,5108907,2,3,62.38,758.31,0.93,1.9,6.45,16.72,18.19,11.2,29.68,8.8,6.13
2024,5108907,2,5,62.38,758.31,0.93,1.9,6.45,16.72,18.19,11.2,29.68,8.8,6.13
2024,3150802,2,2,82.58,760.47,4.4,0,0,4.4,25.94,30.34,26.12,8.8,0
2024,2510501,2,5,41.57,738.58,2.25,2.25,6.43,32.51,21.61,13.14,13.01,8.81,0
2024,2510501,2,3,41.57,738.58,2.25,2.25,6.43,32.51,21.61,13.14,13.01,8.81,0
2024,2507606,2,5,35.79,723.34,11.7,5.79,6.04,29.37,17.61,14.78,5.91,8.81,0
2024,2507606,2,3,35.79,723.34,11.7,5.79,6.04,29.37,17.61,14.78,5.91,8.81,0
2024,3515103,2,3,45.34,735.7245,6.98,5.13,11.48,19.36,16.59,15.14,13.92,8.81,2.58
2024,4112405,2,5,80.87,768.93,0,0,1.11,6.85,18.91,27.79,32.18,8.81,4.34
2024,4112405,2,3,80.87,768.93,0,0,1.11,6.85,18.91,27.79,32.18,8.81,4.34
2024,3162807,2,5,70.27,755.01,0.63,4.68,7.27,10.87,12.95,30.26,23.67,8.81,0.85
2024,3162807,2,3,70.27,755.01,0.63,4.68,7.27,10.87,12.95,30.26,23.67,8.81,0.85
2024,3120870,2,3,80.36,762.61,0.98,1.96,3.92,2.96,16.79,38.34,25.27,8.81,0.99
2024,3120870,2,5,80.36,762.61,0.98,1.96,3.92,2.96,16.79,38.34,25.27,8.81,0.99
2024,2310951,2,5,100,866.18,0,0,0,0,0,0,1.47,8.82,89.71
2024,2310951,2,3,100,866.18,0,0,0,0,0,0,1.47,8.82,89.71
2024,5220702,2,5,79.41,765.83,0,0,5.88,2.94,20.59,23.53,38.24,8.82,0
2024,5220702,2,3,79.41,765.83,0,0,5.88,2.94,20.59,23.53,38.24,8.82,0
2024,2400505,2,3,58.98,751.63,1.45,0.78,4.99,13.86,27.53,24.02,17.15,8.82,1.4
2024,2400505,2,5,58.98,751.63,1.45,0.78,4.99,13.86,27.53,24.02,17.15,8.82,1.4
2024,2407005,2,5,38.98,728.67,7.31,11.6,9.8,19.47,15.55,18.53,5.85,8.83,3.05
2024,3524105,2,5,49.94,741.5343,3.2,5.07,11.75,17.92,16.92,19.51,13.62,8.83,3.18
2024,3524105,2,3,49.94,741.5343,3.2,5.07,11.75,17.92,16.92,19.51,13.62,8.83,3.18
2024,3127008,2,3,76.16,761.26,0,2.2,3.72,5.96,19.37,35.56,22.88,8.83,1.48
2024,3127008,2,5,76.16,761.26,0,2.2,3.72,5.96,19.37,35.56,22.88,8.83,1.48
2024,2205458,2,3,43.83,733.78,2.21,11.04,13.53,15.59,18.35,21.84,6.51,8.84,2.08
2024,2205458,2,5,43.83,733.78,2.21,11.04,13.53,15.59,18.35,21.84,6.51,8.84,2.08
2024,3148707,2,5,60.74,743.73,3.78,6.93,9.8,10.14,16.82,25.32,16.94,8.84,1.44
2024,3148707,2,3,60.74,743.73,3.78,6.93,9.8,10.14,16.82,25.32,16.94,8.84,1.44
2024,4126603,2,5,82.88,764.52,0.39,0.79,1.57,3.33,24.73,35.17,22.54,8.84,2.64
2024,4126603,2,3,82.88,764.52,0.39,0.79,1.57,3.33,24.73,35.17,22.54,8.84,2.64
